"kildefil","rutemonster","foreslatt-flate","legacy-gruppe","mulig-videresending","krever-rutevurdering","designstatus","tilgangsstatus"
"src/app/portal/meg/innstillinger/eksport/page.tsx","/portal/meg/innstillinger/eksport","playerhq","false","true","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/meg/innstillinger/integrasjoner/page.tsx","/portal/meg/innstillinger/integrasjoner","playerhq","false","false","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/meg/innstillinger/page.tsx","/portal/meg/innstillinger","playerhq","false","true","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/meg/innstillinger/personvern/deling/page.tsx","/portal/meg/innstillinger/personvern/deling","playerhq","false","false","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/meg/innstillinger/personvern/page.tsx","/portal/meg/innstillinger/personvern","playerhq","false","false","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/meg/innstillinger/sikkerhet/page.tsx","/portal/meg/innstillinger/sikkerhet","playerhq","false","false","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/meg/innstillinger/sprak/page.tsx","/portal/meg/innstillinger/sprak","playerhq","false","false","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/meg/innstillinger/varsler/page.tsx","/portal/meg/innstillinger/varsler","playerhq","false","false","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/meg/page.tsx","/portal/meg","playerhq","false","true","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/meg/profil/page.tsx","/portal/meg/profil","playerhq","false","true","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/meg/sikkerhet/2fa/page.tsx","/portal/meg/sikkerhet/2fa","playerhq","false","false","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/meg/sikkerhet/page.tsx","/portal/meg/sikkerhet","playerhq","false","true","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/meg/utstyr/page.tsx","/portal/meg/utstyr","playerhq","false","true","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/meg/utstyrsbag/page.tsx","/portal/meg/utstyrsbag","playerhq","false","true","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/onskeligokt/bekreftet/page.tsx","/portal/onskeligokt/bekreftet","playerhq","false","false","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/onskeligokt/page.tsx","/portal/onskeligokt","playerhq","false","false","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/oppgrader/page.tsx","/portal/oppgrader","playerhq","false","true","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/page.tsx","/portal","playerhq","false","true","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/planlegge/bygger/page.tsx","/portal/planlegge/bygger","playerhq","false","true","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/planlegge/page.tsx","/portal/planlegge","playerhq","false","true","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/planlegge/workbench/page.tsx","/portal/planlegge/workbench","playerhq","false","true","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/spiller/[spillerId]/page.tsx","/portal/spiller/[spillerId]","playerhq","false","false","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/statistikk/[metric]/page.tsx","/portal/statistikk/[metric]","playerhq","false","false","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/statistikk/runder/[runId]/del/page.tsx","/portal/statistikk/runder/[runId]/del","playerhq","false","false","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/stats/page.tsx","/portal/stats","playerhq","false","true","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/talent/min-plan/page.tsx","/portal/talent/min-plan","playerhq","false","false","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/talent/mitt-niva/page.tsx","/portal/talent/mitt-niva","playerhq","false","false","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/talent/page.tsx","/portal/talent","playerhq","false","true","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/talent/roadmap/page.tsx","/portal/talent/roadmap","playerhq","false","false","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/talent/sammenligning/page.tsx","/portal/talent/sammenligning","playerhq","false","false","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/trackman/[sessionId]/page.tsx","/portal/trackman/[sessionId]","playerhq","false","true","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/trackman/page.tsx","/portal/trackman","playerhq","false","true","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/tren/[sessionId]/planlagt/page.tsx","/portal/tren/[sessionId]/planlagt","playerhq","false","true","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/tren/feiring/[planId]/page.tsx","/portal/tren/feiring/[planId]","playerhq","false","true","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/tren/fys-plan/page.tsx","/portal/tren/fys-plan","playerhq","false","false","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/tren/kalender/page.tsx","/portal/tren/kalender","playerhq","false","true","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/tren/ovelser/[id]/page.tsx","/portal/tren/ovelser/[id]","playerhq","false","true","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/tren/ovelser/page.tsx","/portal/tren/ovelser","playerhq","false","true","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/tren/teknisk-plan/[planId]/page.tsx","/portal/tren/teknisk-plan/[planId]","playerhq","false","false","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/tren/tester/[testId]/page.tsx","/portal/tren/tester/[testId]","playerhq","false","true","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/tren/tester/ny/egen/page.tsx","/portal/tren/tester/ny/egen","playerhq","false","false","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/tren/tester/ny/page.tsx","/portal/tren/tester/ny","playerhq","false","false","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/tren/tester/page.tsx","/portal/tren/tester","playerhq","false","true","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/tren/tester/team-norway/page.tsx","/portal/tren/tester/team-norway","playerhq","false","false","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/tren/turneringer/[id]/page.tsx","/portal/tren/turneringer/[id]","playerhq","false","false","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/tren/turneringer/page.tsx","/portal/tren/turneringer","playerhq","false","true","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/trening/break-tabell/page.tsx","/portal/trening/break-tabell","playerhq","false","false","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/trening/logg/page.tsx","/portal/trening/logg","playerhq","false","false","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/trening/putte-laboratoriet/page.tsx","/portal/trening/putte-laboratoriet","playerhq","false","false","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/ukesdigest/page.tsx","/portal/ukesdigest","playerhq","false","true","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/utenfor-banen/page.tsx","/portal/utenfor-banen","playerhq","false","true","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/utfordringer/[id]/page.tsx","/portal/utfordringer/[id]","playerhq","false","false","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/utfordringer/page.tsx","/portal/utfordringer","playerhq","false","false","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/utviklingsplan/page.tsx","/portal/utviklingsplan","playerhq","false","true","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/varsler/page.tsx","/portal/varsler","playerhq","false","false","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/venner/[spillerId]/page.tsx","/portal/venner/[spillerId]","playerhq","false","false","false","ikke-vurdert","ikke-verifisert"
"src/app/portal/venner/page.tsx","/portal/venner","playerhq","false","false","false","ikke-vurdert","ikke-verifisert"
"src/app/team-gfgk/page.tsx","/team-gfgk","lag-og-skole","false","false","false","ikke-vurdert","ikke-verifisert"
"src/app/team-norway/[groupId]/dokumenter/page.tsx","/team-norway/[groupId]/dokumenter","lag-og-skole","false","false","false","ikke-vurdert","ikke-verifisert"
"src/app/team-norway/[groupId]/page.tsx","/team-norway/[groupId]","lag-og-skole","false","false","false","ikke-vurdert","ikke-verifisert"
"src/app/team-norway/spiller/[spillerId]/page.tsx","/team-norway/spiller/[spillerId]","lag-og-skole","false","false","false","ikke-vurdert","ikke-verifisert"
"src/app/team-norway/tilgang/page.tsx","/team-norway/tilgang","lag-og-skole","false","false","false","ikke-vurdert","ikke-verifisert"
"src/app/team-wang/coach/iup/[elevId]/page.tsx","/team-wang/coach/iup/[elevId]","lag-og-skole","false","false","false","ikke-vurdert","ikke-verifisert"
"src/app/team-wang/coach/page.tsx","/team-wang/coach","lag-og-skole","false","false","false","ikke-vurdert","ikke-verifisert"
"src/app/team-wang/logg-inn/page.tsx","/team-wang/logg-inn","lag-og-skole","false","false","false","ikke-vurdert","ikke-verifisert"
"src/app/team-wang/page.tsx","/team-wang","lag-og-skole","false","false","false","ikke-vurdert","ikke-verifisert"
"src/app/vedlikehold/page.tsx","/vedlikehold","systemtilstand","false","false","false","ikke-vurdert","ikke-verifisert"
